key	len	boards	present	found	foundByOpp	cellmateMissedPts	missedPts	completion
CEEPRRSU	8	1	2	0	0	0	4400	0
BELORS	6	12	27	0	2	0	37800	0
CEEORRSU	8	1	2	0	0	0	4400	0
CEEOPRRSS	9	1	2	0	0	0	5200	0
CEENSS	6	2	4	0	0	0	5600	0
BELORSST	8	1	2	0	1	0	4400	0
CEENRST	7	16	32	16	12	0	28800	0.5
BELORW	6	1	2	2	0	0	0	1
BELOSW	6	1	2	0	0	0	2800	0
BELNOS	6	4	8	0	2	0	11200	0
CEERSST	7	7	15	0	2	0	27000	0
CEERSSU	7	3	6	0	0	0	10800	0
CEGHINORT	9	1	2	0	0	0	5200	0
CEGINORS	8	1	2	0	0	0	4400	0
CEGINNS	7	1	2	0	0	0	3600	0
CEGINNORST	10	1	2	0	0	0	6000	0
CEGIKNNS	8	1	2	0	1	0	4400	0
CEGIILN	7	2	4	0	0	0	7200	0
CEGHINST	8	1	2	0	0	0	4400	0
CEGHINOR	8	1	2	0	0	0	4400	0
BELMSU	6	1	2	0	1	0	2800	0
CEFORSU	7	1	2	0	0	0	3600	0
BELMORSY	8	1	2	0	0	0	4400	0
CEFINORS	8	2	5	0	0	0	11000	0
CEFINOR	7	2	5	0	0	0	9000	0
BELMRSU	7	1	2	2	1	0	0	1
BELMRU	6	2	4	2	2	0	2800	0.5
BEOPRS	6	1	2	0	0	0	2800	0
AABB	4	3	6	0	0	0	2400	0
BEORRS	6	3	6	0	0	0	8400	0
CDEEIRS	7	2	4	0	0	0	7200	0
CDEETT	6	4	8	0	0	0	11200	0
CDEESU	6	3	6	0	0	0	8400	0
CDEESTT	7	1	2	0	0	0	3600	0
CDEERSU	7	2	4	0	0	0	7200	0
BLOSU	5	6	12	0	0	0	9600	0
CDEEOST	7	2	4	0	0	0	7200	0
CDEENS	6	7	14	0	2	0	19600	0
CDEENRS	7	1	2	0	0	0	3600	0
CDEENR	6	12	24	0	0	0	33600	0
CDEENOS	7	1	2	0	0	0	3600	0
CDEENORS	8	2	4	0	0	0	8800	0
CDEENOR	7	3	6	0	0	0	10800	0
BMOSU	5	3	6	0	1	0	4800	0
CDEEKLS	7	2	4	0	0	0	7200	0
CDEEKL	6	2	4	0	0	0	5600	0
CDEEU	5	4	8	0	0	0	6400	0
CDEGINOS	8	2	4	0	0	0	8800	0
CDEGINU	7	1	2	0	0	0	3600	0
CDEHLOOS	8	1	2	0	0	0	4400	0
CDEIIKST	8	1	2	0	0	0	4400	0
BIRTTU	6	1	2	0	0	0	2800	0
CDEHOU	6	3	6	2	2	0	5600	0.3333
CDEHOSU	7	4	9	0	3	0	16200	0
BKNOSU	6	1	2	0	0	0	2800	0
CDEHNRU	7	1	2	0	0	0	3600	0
CDEHISU	7	1	2	0	0	0	3600	0
BKRSU	5	3	6	2	1	0	3200	0.3333
BKNOU	5	1	2	0	0	0	1600	0
BKNSU	5	1	2	0	1	0	1600	0
CDEHIOOR	8	1	2	0	0	0	4400	0
CDEHIMORS	9	1	2	0	0	0	5200	0
CDEHILR	7	2	5	0	0	0	9000	0
CDEHIL	6	3	6	0	1	0	8400	0
CDEEIRST	8	4	8	0	0	0	17600	0
CDEEIRRT	8	1	2	0	0	0	4400	0
CDEIINRT	8	1	2	0	0	0	4400	0
CDEEIN	6	3	6	0	0	0	8400	0
CCERSU	6	1	2	0	0	0	2800	0
CCEOSS	6	1	2	0	0	0	2800	0
CCEOS	5	8	16	0	0	0	12800	0
CCEORS	6	10	21	0	1	0	29400	0
CCEOR	5	6	12	0	0	0	9600	0
BRSSTU	6	4	8	4	1	0	5600	0.5
CCEIR	5	31	62	0	1	0	49600	0
CCEIORT	7	4	8	0	0	0	14400	0
CCEINORS	8	1	2	0	0	0	4400	0
CCEINOR	7	3	6	0	0	0	10800	0
CCEHIRS	7	1	2	0	0	0	3600	0
CCEHIO	6	2	4	0	0	0	5600	0
CCEHILS	7	1	2	0	0	0	3600	0
CCEHIL	6	1	2	0	0	0	2800	0
CCEEINORST	10	1	2	0	0	0	6000	0
CCESSU	6	1	2	0	0	0	2800	0
CCHLTU	6	1	2	0	0	0	2800	0
CCIIRT	6	3	6	0	0	0	8400	0
BNORSU	6	4	8	0	0	0	11200	0
CDEEILS	7	1	2	0	0	0	3600	0
CDEEILP	7	2	4	0	0	0	7200	0
CDEEIL	6	14	38	0	2	0	53200	0
CDEEIILRT	9	1	2	0	0	0	5200	0
BMOU	4	6	12	0	1	0	4800	0
CDEEHORT	8	1	2	0	0	0	4400	0
CDEEHOR	7	4	9	0	1	0	16200	0
BORSTU	6	2	4	0	0	0	5600	0
CDDETU	6	1	2	2	0	0	0	1
CDDEOR	6	1	2	2	2	0	0	1
BOOSZ	5	1	2	0	0	0	1600	0
BOOZ	4	2	4	0	2	0	1600	0
CDDEEOR	7	1	2	0	0	0	3600	0
CDDEENS	7	2	4	0	0	0	7200	0
CDEIINRST	9	1	2	0	0	0	5200	0
CDEIINT	7	2	4	0	0	0	7200	0
CDNOOR	6	1	2	0	1	0	2800	0
BGSU	4	5	10	6	1	0	1600	0.6
BGILNU	6	1	2	0	0	0	2800	0
CDEOU	5	1	2	0	0	0	1600	0
CDEOSU	6	1	2	0	0	0	2800	0
CDEOSTU	7	2	5	0	0	0	9000	0
BGINNOSSU	9	1	2	0	1	0	5200	0
BGIO	4	12	24	0	1	0	9600	0
CDEORSTU	8	2	4	0	0	0	8800	0
CDEORSS	7	1	2	0	0	0	3600	0
BGIOS	5	5	11	0	1	0	8800	0
CDEORRS	7	4	8	4	3	0	7200	0.5
BGNOO	5	2	4	0	0	0	3200	0
BGOOY	5	2	4	0	0	0	3200	0
CDEOO	5	10	20	0	1	0	16000	0
CDENSU	6	3	6	0	0	0	8400	0
CDENOS	6	4	8	0	1	0	11200	0
CDERSTU	7	2	4	0	0	0	7200	0
CDERSY	6	1	2	0	0	0	2800	0
CDERY	5	1	2	0	0	0	1600	0
CDIOST	6	2	4	0	2	0	5600	0
BEORWY	6	1	2	0	0	0	2800	0
BEOSST	6	3	6	0	0	0	8400	0
BEOSY	5	3	6	0	0	0	4800	0
BEOY	4	21	42	0	1	0	16800	0
BERSUY	6	1	2	0	0	0	2800	0
CDIPU	5	1	2	0	0	0	1600	0
CDILU	5	7	14	0	1	0	11200	0
BGILNOS	7	1	2	0	0	0	3600	0
BERSY	5	2	4	2	2	0	1600	0.5
CDHIOR	6	2	4	0	0	0	5600	0
CDHIOOR	7	1	2	0	0	0	3600	0
CDGILNOS	8	1	3	0	0	0	6600	0
CDGILNO	7	1	2	0	0	0	3600	0
BGILNO	6	2	4	0	0	0	5600	0
BGRSU	5	1	2	0	0	0	1600	0
CDENOOS	7	2	4	0	0	0	7200	0
CDEIIRT	7	1	2	0	0	0	3600	0
BHIRST	6	2	4	0	0	0	5600	0
BINOSS	6	1	2	0	0	0	2800	0
CDEIORSSU	9	2	4	0	0	0	10400	0
CDEINSU	7	1	2	0	0	0	3600	0
BINOST	6	1	2	0	0	0	2800	0
BIOOST	6	1	2	0	0	0	2800	0
CDEINOS	7	6	12	0	1	0	21600	0
CDEINORSU	9	1	2	0	0	0	5200	0
CDEIMR	6	1	2	0	0	0	2800	0
CDEIM	5	14	28	0	2	0	22400	0
CDEILT	6	8	16	0	0	0	22400	0
BIOST	5	16	32	0	0	0	25600	0
BIOSTU	6	2	4	0	0	0	5600	0
CDEIKR	6	1	2	0	0	0	2800	0
CDEIKNS	7	1	2	2	1	0	0	1
BIOTU	5	9	18	0	0	0	14400	0
CDEIPRS	7	1	2	0	0	0	3600	0
BINORS	6	1	2	0	0	0	2800	0
CDEIRST	7	2	4	0	0	0	7200	0
CDEKOST	7	1	2	2	0	0	0	1
CDEMOO	6	1	2	0	0	0	2800	0
CDELU	5	5	10	0	2	0	8000	0
CDELRU	6	3	6	0	0	0	8400	0
BHIRT	5	5	10	0	0	0	8000	0
CDELOOR	7	5	10	0	0	0	18000	0
BHLSU	5	1	2	0	0	0	1600	0
CDEKO	5	2	4	0	1	0	3200	0
CDEIRSTU	8	1	2	0	1	0	4400	0
BHOOS	5	1	2	0	0	0	1600	0
BHORT	5	2	4	0	1	0	3200	0
BHRSU	5	4	8	0	2	0	6400	0
CDEIST	6	8	16	0	4	0	22400	0
BIIKR	5	2	4	0	0	0	3200	0
BIIKRS	6	1	2	0	0	0	2800	0
CEHLOR	6	1	2	0	0	0	2800	0
CEHLSY	6	1	2	0	0	0	2800	0
BEILORS	7	2	4	0	1	0	7200	0
CENOORRS	8	1	2	0	0	0	4400	0
CENOSTU	7	1	2	0	0	0	3600	0
BBEILOS	7	1	2	0	0	0	3600	0
CENORU	6	3	6	0	0	0	8400	0
BCDEEIRS	8	1	2	0	0	0	4400	0
BCDEIO	6	1	2	0	0	0	2800	0
CENORSU	7	1	2	0	0	0	3600	0
BCEHL	5	1	2	0	0	0	1600	0
CENORSST	8	2	4	0	0	0	8800	0
BCEILMR	7	1	2	0	0	0	3600	0
CENORRW	7	2	4	0	1	0	7200	0
CENORRSW	8	1	2	0	0	0	4400	0
CENORRS	7	2	4	0	2	0	7200	0
BCEORS	6	1	2	0	0	0	2800	0
CENOPU	6	1	2	0	0	0	2800	0
CENOPSU	7	1	2	0	0	0	3600	0
CENOSU	6	3	6	0	0	0	8400	0
BBEFIIORS	9	1	2	0	0	0	5200	0
BBDEMO	6	1	2	2	1	0	0	1
ARSTWY	6	2	4	0	0	0	5600	0
APSWY	5	1	2	0	0	0	1600	0
ARSSTU	6	20	43	0	1	0	60200	0
ARSSTW	6	1	2	0	1	0	2800	0
CEORRSU	7	5	10	2	4	0	14400	0.2
CEORRSSU	8	1	2	0	1	0	4400	0
ARSTTU	6	8	16	0	0	0	22400	0
ARSUV	5	6	12	0	0	0	9600	0
CEOOPRS	7	3	6	6	6	0	0	1
ASSTTU	6	3	6	0	0	0	8400	0
ASTUV	5	3	6	0	0	0	4800	0
ASUV	4	5	10	0	0	0	4000	0
ATUV	4	15	30	0	0	0	12000	0
CEOORST	7	6	12	10	9	0	3600	0.8333
BBDEIL	6	1	2	2	0	0	0	1
BCHOOR	6	3	6	2	0	0	5600	0.3333
CENOORR	7	2	4	0	0	0	7200	0
CEORSTV	7	1	2	0	0	0	3600	0
BCINOR	6	1	2	0	0	0	2800	0
CELOST	6	20	42	0	10	0	58800	0
CELOSST	7	9	18	0	8	0	32400	0
BDEEW	5	1	2	0	0	0	1600	0
BDEEY	5	1	2	0	0	0	1600	0
BDEGIL	6	1	2	0	0	0	2800	0
BDEGIO	6	1	2	0	0	0	2800	0
CELORSU	7	1	2	0	0	0	3600	0
BDEGIR	6	1	2	0	0	0	2800	0
CELORSST	8	3	6	0	0	0	13200	0
CELORSS	7	4	8	0	0	0	14400	0
BDEGLO	6	1	2	0	0	0	2800	0
CELOPSU	7	1	2	0	0	0	3600	0
CELOORR	7	1	2	0	0	0	3600	0
BDEGNU	6	1	2	0	1	0	2800	0
CELLRSU	7	1	2	0	1	0	3600	0
CELOY	5	3	6	0	0	0	4800	0
BDEEORS	7	1	2	0	0	0	3600	0
BDEENOR	7	2	4	0	0	0	7200	0
BDDEER	6	1	2	0	0	0	2800	0
CENNOST	7	2	4	0	0	0	7200	0
BCINORS	7	1	2	0	0	0	3600	0
BCISTU	6	4	8	0	1	0	11200	0
BCLOOSU	7	1	2	0	0	0	3600	0
BCMOO	5	2	4	0	1	0	3200	0
BDDEEIT	7	1	2	0	0	0	3600	0
BDEEGINR	8	1	2	0	0	0	4400	0
BDEELORST	9	2	4	0	0	0	10400	0
BDEEILL	7	1	2	0	0	0	3600	0
BDEEILMO	8	1	2	0	0	0	4400	0
BDEEIMT	7	1	2	0	0	0	3600	0
CELSU	5	10	20	0	4	0	16000	0
BDEEIRS	7	2	4	0	0	0	7200	0
BDEELL	6	1	2	0	0	0	2800	0
APRSU	5	8	16	0	0	0	12800	0
AOZ	3	13	26	0	0	0	2600	0
CEKPS	5	2	4	0	1	0	3200	0
CFLPSUU	7	1	2	0	0	0	3600	0
CGINOPS	7	4	9	2	0	0	12600	0.2222
ANNOSST	7	1	2	0	0	0	3600	0
CGINO	5	1	2	0	0	0	1600	0
CGIMNO	6	1	2	0	1	0	2800	0
CGILNY	6	1	2	0	0	0	2800	0
CGILNOOR	8	1	2	0	0	0	4400	0
ANNOST	6	5	10	0	0	0	14000	0
CGIKNOR	7	1	2	2	1	0	0	1
ANNPSU	6	2	4	0	0	0	5600	0
CGIILOST	8	2	4	0	0	0	8800	0
CGHINOR	7	2	4	0	1	0	7200	0
ANNSTU	6	5	10	0	0	0	14000	0
CGHIKNO	7	1	2	0	0	0	3600	0
ANOORST	7	1	2	0	1	0	3600	0
ANOORSTT	8	2	4	0	0	0	8800	0
ANNOS	5	11	22	0	4	0	17600	0
ANNORT	6	12	24	0	0	0	33600	0
ANNOPR	6	1	2	0	0	0	2800	0
AMORY	5	4	8	0	0	0	6400	0
CHILOS	6	5	10	0	0	0	14000	0
CHILO	5	15	30	0	2	0	24000	0
AMORSST	7	1	2	0	0	0	3600	0
AMORSU	6	5	10	0	0	0	14000	0
CHIKRS	6	2	4	0	0	0	5600	0
CHIKOR	6	2	4	0	0	0	5600	0
CHIILS	6	2	4	0	0	0	5600	0
CGINRSY	7	1	2	0	1	0	3600	0
CHIIL	5	4	8	0	1	0	6400	0
CGORS	5	11	22	0	4	0	17600	0
CGNOOS	6	1	2	0	1	0	2800	0
CGNOO	5	4	8	0	1	0	6400	0
CGIOR	5	3	6	0	0	0	4800	0
AMYZ	4	2	4	0	0	0	1600	0
CFRSU	5	3	6	0	1	0	4800	0
CFLOOPSSU	9	1	2	0	0	0	5200	0
AOTU	4	58	116	0	4	0	46400	0
CFIU	4	6	12	0	0	0	4800	0
ANOZ	4	3	6	0	0	0	2400	0
ANPRSTU	7	1	2	0	0	0	3600	0
ANRSSTU	7	1	2	0	0	0	3600	0
CERRSY	6	3	6	0	0	0	8400	0
ANRSTU	6	2	4	0	0	0	5600	0
ANRSY	5	13	26	0	2	0	20800	0
ANSUY	5	1	2	0	0	0	1600	0
AOPRS	5	120	290	0	6	0	232000	0
AOPRSS	6	6	12	0	0	0	16800	0
AOPRSST	7	1	2	0	0	0	3600	0
AOPRSU	6	5	10	0	0	0	14000	0
AOPRV	5	2	4	0	1	0	3200	0
AORRWY	6	1	2	0	0	0	2800	0
AORSV	5	11	24	0	2	0	19200	0
AOSTTU	6	6	12	0	0	0	16800	0
ANOTY	5	7	14	0	0	0	11200	0
ANORTT	6	31	67	0	5	0	93800	0
CERSUV	6	1	2	0	0	0	2800	0
ANOORTT	7	5	11	0	0	0	19800	0
CFISU	5	1	2	0	0	0	1600	0
CFIOS	5	1	2	0	0	0	1600	0
CFIORT	6	1	2	0	0	0	2800	0
CFIO	4	34	74	0	2	0	29600	0
CFIMNORU	8	1	2	0	0	0	4400	0
CFFOTU	6	2	4	0	0	0	5600	0
ANOPRS	6	7	14	0	0	0	19600	0
ANORSTU	7	1	2	0	0	0	3600	0
CESTUY	6	5	10	0	0	0	14000	0
ANOPRST	7	8	16	0	0	0	28800	0
ANOPRT	6	23	46	0	5	0	64400	0
CESSTU	6	5	10	0	1	0	14000	0
CERUV	5	1	2	0	0	0	1600	0
ANORSTT	7	11	22	0	2	0	39600	0
BDEILM	6	1	2	0	0	0	2800	0
BDEILR	6	2	4	0	1	0	5600	0
CEHMOORS	8	1	2	0	0	0	4400	0
CEIKLN	6	2	4	0	2	0	5600	0
BEEORS	6	3	6	0	0	0	8400	0
CEIKRY	6	1	2	0	0	0	2800	0
BEEORSV	7	2	5	0	1	0	9000	0
CEIKRSY	7	1	2	0	0	0	3600	0
CEIKRST	7	4	9	4	3	0	9000	0.4444
BEERST	6	11	22	2	5	0	28000	0.09091
BEERSTW	7	1	2	0	0	0	3600	0
CEIKORST	8	1	2	0	2	0	4400	0
CEIKNST	7	1	2	0	0	0	3600	0
BEERSV	6	1	2	0	0	0	2800	0
CEIKNOT	7	1	2	0	0	0	3600	0
CEIKLRT	7	1	2	2	0	0	0	1
CEIKLRST	8	1	2	2	0	0	0	1
BEFFSTU	7	1	2	0	0	0	3600	0
BEFHIRSU	8	1	2	0	0	0	4400	0
CEILLO	6	2	4	0	0	0	5600	0
BEEORRSV	8	1	2	0	0	0	4400	0
BEEORRS	7	1	2	0	0	0	3600	0
CEILNU	6	1	2	0	0	0	2800	0
BEELRST	7	1	2	0	0	0	3600	0
CEILPS	6	1	2	2	0	0	0	1
CEILOS	6	23	46	0	3	0	64400	0
CEILORST	8	2	4	0	0	0	8800	0
BEELRT	6	1	2	0	1	0	2800	0
BEENOR	6	2	4	0	0	0	5600	0
CEILNTU	7	2	4	0	0	0	7200	0
CEILNO	6	6	12	0	0	0	16800	0
CEILNT	6	9	18	0	0	0	25200	0
CEILNSTU	8	1	2	0	0	0	4400	0
CEILNST	7	4	8	0	0	0	14400	0
BEEOPP	6	1	2	0	0	0	2800	0
CEILNOS	7	1	2	0	0	0	3600	0
CEILNOOS	8	3	6	0	0	0	13200	0
CEIKLNS	7	1	3	0	2	0	5400	0
CEIKL	5	1	2	0	0	0	1600	0
CEILSU	6	3	6	0	0	0	8400	0
CEIIST	6	11	22	2	3	0	28000	0.09091
BEGIOS	6	3	6	0	0	0	8400	0
CEHOSSU	7	3	6	0	0	0	10800	0
CEHOSS	6	3	6	4	2	0	2800	0.6667
BEGLO	5	3	6	2	0	0	3200	0.3333
CEHORY	6	2	4	0	0	0	5600	0
BEGLOS	6	1	2	0	0	0	2800	0
BEGLRU	6	1	2	0	0	0	2800	0
CEHORSU	7	3	6	0	1	0	10800	0
BEGOU	5	1	2	0	0	0	1600	0
BEIKS	5	5	10	0	3	0	8000	0
CEHOORS	7	1	2	0	0	0	3600	0
BEILLST	7	1	2	0	1	0	3600	0
CEHNOS	6	8	16	0	2	0	22400	0
CEHNORT	7	1	2	0	0	0	3600	0
BEILMO	6	4	9	0	0	0	12600	0
BEGILNORST	10	3	6	0	1	0	18000	0
BEGIL	5	1	2	0	0	0	1600	0
BEFORY	6	1	2	0	0	0	2800	0
CEIINOS	7	7	14	0	0	0	25200	0
CEIIRST	7	1	2	0	0	0	3600	0
CEIIPSST	8	1	2	0	0	0	4400	0
CEIIPRST	8	2	4	0	0	0	8800	0
CEIINRT	7	7	14	0	0	0	25200	0
CEIINRST	8	2	4	0	0	0	8800	0
CEIINRS	7	7	15	0	0	0	27000	0
CEIINORRT	9	1	2	0	0	0	5200	0
BEFIRST	7	1	2	0	0	0	3600	0
CEIINNO	7	3	6	0	0	0	10800	0
CEIILS	6	6	12	0	0	0	16800	0
CEIILMORRT	10	1	2	0	0	0	6000	0
BEFIR	5	8	16	0	0	0	12800	0
CEHTU	5	4	8	0	2	0	6400	0
BEFIRS	6	2	4	0	0	0	5600	0
BEELNS	6	1	2	0	0	0	2800	0
CEILTU	6	5	10	0	0	0	14000	0
BDEILRST	8	1	2	0	0	0	4400	0
CEIORSU	7	5	10	0	2	0	18000	0
BDELNO	6	2	4	2	3	0	2800	0.5
BDELOO	6	2	4	0	1	0	5600	0
BDELU	5	4	8	0	0	0	6400	0
CEIRRSTU	8	1	2	0	1	0	4400	0
CEIRRSTT	8	1	2	0	0	0	4400	0
BDENORSU	8	1	2	0	0	0	4400	0
BDENSU	6	1	2	0	0	0	2800	0
BDEORSTU	8	1	2	0	0	0	4400	0
BDEORTU	7	3	6	0	0	0	10800	0
BDERU	5	6	12	0	0	0	9600	0
BDHIO	5	1	2	0	0	0	1600	0
CEIOSTT	7	2	4	0	1	0	7200	0
CEIOST	6	23	46	0	1	0	64400	0
CEIOSST	7	2	4	0	1	0	7200	0
CEIOSS	6	9	18	0	0	0	25200	0
CEIRSSU	7	1	2	0	0	0	3600	0
BDEKNU	6	1	2	0	1	0	2800	0
CEIRSTU	7	10	21	0	0	0	37800	0
BDEIO	5	18	36	0	0	0	28800	0
CEKNS	5	4	8	0	2	0	6400	0
BDEILRU	7	1	2	0	2	0	3600	0
CEKLORS	7	1	2	2	1	0	0	1
CEKLOR	6	1	2	2	1	0	0	1
BDEIM	5	7	14	0	1	0	11200	0
BDEINRSU	8	1	2	0	0	0	4400	0
CEISTV	6	2	4	0	0	0	5600	0
CEIRSU	6	9	18	0	1	0	25200	0
BDEIOO	6	1	2	0	0	0	2800	0
BDEIOORST	9	2	4	0	2	0	10400	0
CEISSTU	7	1	2	0	0	0	3600	0
BDEIORT	7	2	4	0	0	0	7200	0
CEIRTU	6	23	50	0	2	0	70000	0
BDEIS	5	1	2	0	0	0	1600	0
CEIORSW	7	1	2	0	0	0	3600	0
CEIORST	7	2	4	0	0	0	7200	0
BEELNOSS	8	1	2	0	0	0	4400	0
BEEF	4	20	40	0	0	0	16000	0
BEEHLRT	7	1	2	0	0	0	3600	0
CEINORTU	8	4	8	0	0	0	17600	0
BEEHST	6	1	2	0	0	0	2800	0
CEINORST	8	1	2	0	0	0	4400	0
BEEILMOS	8	3	6	0	0	0	13200	0
BEEIMR	6	3	6	0	0	0	8400	0
CEINOPRST	9	1	2	0	0	0	5200	0
CEINOPR	7	1	2	0	0	0	3600	0
BEEIMRS	7	1	2	0	0	0	3600	0
BEEINOS	7	6	12	0	0	0	21600	0
BEEIST	6	11	22	0	0	0	30800	0
BEELLORW	8	1	2	0	0	0	4400	0
BEELN	5	17	34	0	2	0	27200	0
CEIMNOT	7	2	4	0	0	0	7200	0
CEIMNORS	8	1	2	0	0	0	4400	0
CEINOSS	7	5	10	0	2	0	18000	0
BEEGRS	6	3	6	0	0	0	8400	0
CEINOT	6	11	22	0	0	0	30800	0
CEINSST	7	1	2	0	0	0	3600	0
CEIORRS	7	6	14	0	1	0	25200	0
CEIORR	6	4	8	0	0	0	11200	0
CEIOPT	6	3	6	0	0	0	8400	0
CEIOPRS	7	2	4	0	0	0	7200	0
CEINSTY	7	3	6	0	0	0	10800	0
CEINST	6	47	98	0	10	0	137200	0
BEEFRT	6	3	6	0	0	0	8400	0
CEINOTT	7	1	2	0	0	0	3600	0
BEEFS	5	1	2	0	0	0	1600	0
CEINRRU	7	2	4	0	0	0	7200	0
BEEGNO	6	1	2	0	0	0	2800	0
CEINPT	6	3	7	0	0	0	9800	0
CEINPST	7	7	15	0	0	0	27000	0
BEEGR	5	4	8	0	0	0	6400	0
AGILNOST	8	1	2	0	0	0	4400	0
DEILRSS	7	4	8	6	4	0	3600	0.75
AEEGINSS	8	1	2	0	0	0	4400	0
EELNSTY	7	1	2	0	0	0	3600	0
EELNSST	7	1	2	0	0	0	3600	0
AEGINRSS	8	4	8	0	1	0	17600	0
AEGINRSW	8	1	2	0	0	0	4400	0
EELNRTT	7	1	2	0	0	0	3600	0
AEGINRTT	8	2	4	0	0	0	8800	0
EELNOSST	8	3	6	0	1	0	13200	0
EELMST	6	6	12	0	0	0	16800	0
AEGIPRS	7	1	2	0	0	0	3600	0
AEGIRS	6	3	6	0	0	0	8400	0
AEGIRV	6	4	8	0	0	0	11200	0
AEGISST	7	2	4	0	1	0	7200	0
AEGLLRY	7	1	2	0	0	0	3600	0
AEGLLSU	7	1	2	0	0	0	3600	0
AEGLLY	6	3	6	0	0	0	8400	0
EELMOT	6	11	22	0	0	0	30800	0
EELNSTT	7	1	2	0	1	0	3600	0
AEGINRRST	9	2	4	0	0	0	10400	0
EEHILNOPS	9	1	2	0	0	0	5200	0
EELORSVV	8	1	2	0	0	0	4400	0
EELRSSTT	8	1	2	0	0	0	4400	0
EELRSST	7	1	2	0	0	0	3600	0
AEGINN	6	6	12	0	0	0	16800	0
AEGINNR	7	11	23	2	7	0	37800	0.08696
AEGINNSU	8	1	2	0	0	0	4400	0
AEGINNT	7	3	7	0	0	0	12600	0
AEGINNU	7	2	4	0	0	0	7200	0
AEGINORRV	9	1	2	0	0	0	5200	0
AEGINORS	8	1	2	0	0	0	4400	0
AEGINOS	7	16	32	0	0	0	57600	0
AEGINPRT	8	2	4	2	1	0	4400	0.5
EELOTUV	7	1	2	0	0	0	3600	0
EELOSTUV	8	1	2	0	0	0	4400	0
EELOSST	7	2	4	0	0	0	7200	0
EELORVV	7	1	2	0	0	0	3600	0
EELMOST	7	3	6	0	0	0	10800	0
AEGLMNS	7	1	2	2	0	0	0	1
AEGLMY	6	1	2	0	0	0	2800	0
AEGLNSU	7	1	2	0	0	0	3600	0
AEGNNP	6	3	6	0	1	0	8400	0
AEGNNPS	7	1	2	0	1	0	3600	0
EEKMSS	6	1	2	0	1	0	2800	0
EEKMS	5	5	10	0	1	0	8000	0
AEGNO	5	22	44	0	0	0	35200	0
EEKLRST	7	1	2	0	0	0	3600	0
AEGNORS	7	1	2	0	0	0	3600	0
EEISTV	6	2	4	0	0	0	5600	0
EEISSV	6	1	2	0	0	0	2800	0
EEIRVW	6	1	2	0	0	0	2800	0
AEGNORST	8	4	8	0	0	0	17600	0
EEIRSZ	6	4	8	0	3	0	11200	0
AEGNOS	6	5	10	0	0	0	14000	0
EEIRSTV	7	11	23	0	0	0	41400	0
AEGNRRST	8	1	2	0	0	0	4400	0
AEGNNOT	7	2	4	0	0	0	7200	0
AEGMRU	6	3	6	0	0	0	8400	0
AEGMNRT	7	1	2	0	0	0	3600	0
AEGLPS	6	3	6	0	1	0	8400	0
AEGLNU	6	1	2	0	0	0	2800	0
AEGLOR	6	4	8	0	1	0	11200	0
AEGLOST	7	8	16	0	1	0	28800	0
AEGLOT	6	13	26	0	1	0	36400	0
AEGLOV	6	2	4	0	0	0	5600	0
AEGLP	5	7	14	0	1	0	11200	0
AEGLRSTU	8	1	2	0	0	0	4400	0
AEGMNOS	7	2	4	0	0	0	7200	0
AEGLRTU	7	1	2	0	0	0	3600	0
EEKRY	5	1	2	0	1	0	1600	0
EEKRSW	6	1	2	0	0	0	2800	0
AEGLRY	6	2	4	0	0	0	5600	0
AEGMMS	6	1	2	0	1	0	2800	0
AEGMNO	6	3	6	0	0	0	8400	0
AEGIMS	6	1	2	0	0	0	2800	0
AEGIMRST	8	2	4	0	0	0	8800	0
EELRSTW	7	1	2	0	0	0	3600	0
AEGGINS	7	1	2	0	0	0	3600	0
AEFMNOR	7	1	2	0	1	0	3600	0
EENOPPRS	8	4	8	0	0	0	17600	0
EENOORST	8	4	8	0	1	0	17600	0
EENOORSST	9	2	4	0	0	0	10400	0
AEFMRR	6	1	2	0	1	0	2800	0
EENNSSU	7	1	2	0	0	0	3600	0
AEFRSST	7	2	4	0	2	0	7200	0
EENNORT	7	3	6	0	0	0	10800	0
EENNORST	8	2	4	0	0	0	8800	0
AEFSSTT	7	4	8	0	1	0	14400	0
EEMZ	4	2	4	0	0	0	1600	0
AEGGILNR	8	1	2	0	0	0	4400	0
EEMSU	5	9	18	0	0	0	14400	0
AEGGILNT	8	2	4	0	0	0	8800	0
EEMSSU	6	1	2	0	0	0	2800	0
AEFLTY	6	3	6	0	0	0	8400	0
EENOPST	7	5	10	0	0	0	18000	0
EENOPSTT	8	1	2	0	0	0	4400	0
AEFLNRS	7	1	2	0	0	0	3600	0
AEFINNS	7	1	2	0	0	0	3600	0
AEFINNSS	8	1	2	0	0	0	4400	0
AEFINRS	7	4	8	0	0	0	14400	0
EENRSSTT	8	1	2	0	0	0	4400	0
AEFINST	7	2	4	0	1	0	7200	0
AEFIST	6	2	4	0	0	0	5600	0
AEFLNRSS	8	1	2	0	0	0	4400	0
EENORSY	7	4	8	0	0	0	14400	0
AEFLOT	6	2	4	0	1	0	5600	0
AEFLRSS	7	5	10	0	1	0	18000	0
EENPRSST	8	3	6	0	0	0	13200	0
AEFLSST	7	2	4	0	0	0	7200	0
AEFLSTU	7	1	2	0	0	0	3600	0
EENORY	6	7	14	0	0	0	19600	0
AEGGIN	6	10	20	0	0	0	28000	0
AEGGRST	7	1	2	2	2	0	0	1
