key	len	boards	present	found	foundByOpp	cellmateMissedPts	missedPts	completion
DEEPRV	6	2	4	0	0	0	5600	0
DEEPRTU	7	1	2	0	0	0	3600	0
DEEPRSS	7	3	6	0	0	0	10800	0
DEEOTV	6	1	2	0	1	0	2800	0
DEEORTT	7	2	4	0	0	0	7200	0
ARSSTY	6	2	4	0	2	0	5600	0
DEEORSTT	8	1	2	0	0	0	4400	0
DEEORST	7	1	2	0	0	0	3600	0
APRSU	5	10	20	0	0	0	16000	0
DEEORRV	7	1	2	0	0	0	3600	0
APSTU	5	25	69	0	0	0	55200	0
APSZ	4	3	6	0	1	0	2400	0
BBELRSU	7	3	6	4	4	0	3600	0.6667
BBELRU	6	1	2	2	1	0	0	1
BBLRUY	6	1	2	0	0	0	2800	0
DEELSU	6	10	20	0	2	0	28000	0
BDDERU	6	1	2	0	0	0	2800	0
BDEEGINR	8	1	2	0	0	0	4400	0
DEELTU	6	5	10	0	1	0	14000	0
BDEEILMO	8	1	2	0	0	0	4400	0
DEELSW	6	4	8	0	0	0	11200	0
DEELSV	6	3	6	0	0	0	8400	0
DEELSTW	7	1	2	0	0	0	3600	0
BCMOO	5	1	2	0	0	0	1600	0
BDEEIMT	7	1	2	0	0	0	3600	0
BDEEIRR	7	1	2	0	0	0	3600	0
DEELRW	6	3	7	0	1	0	9800	0
BDEEIRS	7	2	4	0	0	0	7200	0
BDEELORST	9	1	2	0	0	0	5200	0
DEELRSTU	8	5	12	0	0	0	26400	0
BCRSU	5	1	2	0	1	0	1600	0
BCINOR	6	1	2	0	0	0	2800	0
DEENPRT	7	2	4	0	1	0	7200	0
DEEMRSU	7	5	10	0	1	0	18000	0
DEENOP	6	3	6	0	2	0	8400	0
DEENNO	6	3	6	0	1	0	8400	0
DEEMST	6	8	16	0	1	0	22400	0
BCDENOU	7	1	2	0	1	0	3600	0
BCEFIIMORR	10	1	2	0	0	0	6000	0
BCEHL	5	3	6	0	0	0	4800	0
BCEMOR	6	2	4	0	1	0	5600	0
BCIINOT	7	1	2	0	0	0	3600	0
BCHOOR	6	1	2	0	0	0	2800	0
DEEMPT	6	2	4	0	1	0	5600	0
DEEMPR	6	7	14	0	0	0	19600	0
BCIINO	6	1	2	0	0	0	2800	0
DEEMORTU	8	1	2	0	0	0	4400	0
DEEMOR	6	1	2	0	0	0	2800	0
DEERRSS	7	4	8	0	0	0	14400	0
AOPRSU	6	3	6	0	0	0	8400	0
BDEELS	6	4	9	0	1	0	12600	0
AOPRSST	7	3	6	0	0	0	10800	0
DEFORST	7	2	4	0	1	0	7200	0
AMNOSS	6	5	10	0	1	0	14000	0
AMNOSTU	7	1	2	0	0	0	3600	0
DEFNRSU	7	2	4	0	1	0	7200	0
DEFNORU	7	1	2	0	2	0	3600	0
AMNOTU	6	4	8	0	0	0	11200	0
DEFLOW	6	2	4	0	0	0	5600	0
AMNRSU	6	1	2	0	0	0	2800	0
AMNRU	5	9	18	0	0	0	14400	0
DEFLORS	7	1	2	0	0	0	3600	0
DEFLOR	6	7	14	0	3	0	19600	0
DEFLOOR	7	2	4	0	1	0	7200	0
DEFIY	5	6	12	0	0	0	9600	0
AMNTTU	6	1	2	0	0	0	2800	0
AMOORV	6	2	4	0	0	0	5600	0
AMNOPT	6	5	13	0	1	0	18200	0
AMNOPST	7	1	2	0	0	0	3600	0
AMNOORS	7	2	4	0	0	0	7200	0
DEGIILNS	8	1	2	0	0	0	4400	0
ALSSU	5	3	6	0	1	0	4800	0
ALSWY	5	7	17	0	0	0	13600	0
AMMRRU	6	3	6	0	0	0	8400	0
DEGIINST	8	1	2	0	0	0	4400	0
DEGIINRS	8	3	6	0	0	0	13200	0
DEGIINNT	8	1	2	0	0	0	4400	0
DEGIILN	7	3	6	0	0	0	10800	0
AMNOOR	6	5	10	0	0	0	14000	0
DEGHLOOS	8	1	2	0	0	0	4400	0
DEGHIR	6	8	16	0	0	0	22400	0
DEGHILT	7	2	4	0	0	0	7200	0
DEGHILNTU	9	1	2	0	0	0	5200	0
DEGGOR	6	1	2	0	1	0	2800	0
AMMSU	5	2	4	0	0	0	3200	0
AMORSU	6	4	8	0	0	0	11200	0
AMOSY	5	1	2	0	0	0	1600	0
AMSTY	5	5	10	0	2	0	8000	0
ANSTY	5	17	34	0	2	0	27200	0
ANORSTU	7	2	4	0	0	0	7200	0
ANORSUU	7	1	2	0	0	0	3600	0
ANORTY	6	1	2	0	0	0	2800	0
ANPRSTU	7	5	10	0	0	0	18000	0
ANPRTY	6	2	4	0	0	0	5600	0
ANRSTU	6	5	10	0	0	0	14000	0
ANTWY	5	1	2	0	0	0	1600	0
ANOORTT	7	4	8	0	0	0	14400	0
DEERY	5	12	24	0	2	0	19200	0
DEERTV	6	5	10	0	1	0	14000	0
AOPRSS	6	7	15	0	1	0	21000	0
DEERSV	6	3	6	0	0	0	8400	0
DEERSTW	7	1	2	0	0	0	3600	0
DEERSTV	7	2	4	0	0	0	7200	0
ANOPRS	6	16	32	0	0	0	44800	0
ANOORST	7	3	6	0	0	0	10800	0
ANNOPR	6	3	6	0	0	0	8400	0
DEFHLSU	7	1	2	0	0	0	3600	0
DEFILS	6	2	4	0	0	0	5600	0
DEFILRT	7	1	2	0	0	0	3600	0
ANNORST	7	2	4	0	0	0	7200	0
ANNOSST	7	1	2	0	0	0	3600	0
DEFIILN	7	1	2	0	0	0	3600	0
ANNOST	6	10	20	0	0	0	28000	0
DEFGLO	6	1	2	0	0	0	2800	0
ANOOPRT	7	1	2	0	0	0	3600	0
ANNOY	5	7	14	0	0	0	11200	0
DEFGIINY	8	1	2	0	0	0	4400	0
DEFFRU	6	1	2	2	2	0	0	1
DEFFO	5	6	12	0	1	0	9600	0
ANNPSU	6	2	4	0	0	0	5600	0
ANNSTU	6	4	8	0	0	0	11200	0
DEELRSSTU	9	1	2	0	0	0	5200	0
DEELPRS	7	1	2	0	0	0	3600	0
DEGILNP	7	3	6	2	2	0	7200	0.3333
DEEHPS	6	2	4	0	0	0	5600	0
BEEINOS	7	10	20	0	2	0	36000	0
BEEISST	7	3	6	0	0	0	10800	0
DEEGINN	7	2	4	0	0	0	7200	0
DEEGIILOOS	10	1	2	0	0	0	6000	0
DEEGHILRT	9	1	3	0	0	0	7800	0
DEEGGINR	8	1	2	0	0	0	4400	0
BEEIST	6	12	24	0	0	0	33600	0
DEEFRTU	7	2	4	0	0	0	7200	0
DEEFRSU	7	2	4	0	0	0	7200	0
DEEFORST	8	3	6	2	0	0	8800	0.3333
BEELNS	6	6	12	0	0	0	16800	0
BEELORRSST	10	1	2	0	0	0	6000	0
BEELORRST	9	1	2	0	0	0	5200	0
BEELRST	7	1	2	0	0	0	3600	0
DEEFIR	6	16	32	0	0	0	44800	0
DEEGINST	8	2	4	0	0	0	8800	0
DEEGIRST	8	1	3	0	0	0	6600	0
BEEIMRRU	8	2	4	0	0	0	8800	0
BEEHST	6	2	4	0	0	0	5600	0
DEEHIRR	7	1	2	0	0	0	3600	0
BEEGRS	6	4	8	0	0	0	11200	0
DEEHILRS	8	2	4	0	1	0	8800	0
BEEHIIRSTX	10	1	2	0	0	0	6000	0
BEEHIIRTX	9	1	2	0	0	0	5200	0
DEEGRY	6	1	2	0	1	0	2800	0
BEEILMOS	8	4	8	0	0	0	17600	0
DEEGLN	6	1	2	0	0	0	2800	0
DEEGO	5	2	4	0	0	0	3200	0
DEEGNR	6	5	10	2	4	0	11200	0.2
DEEGMR	6	3	6	0	0	0	8400	0
BEEIMR	6	3	6	0	0	0	8400	0
DEEGLRS	7	3	6	0	0	0	10800	0
DEEGLR	6	13	26	0	0	0	36400	0
BEEMNRRU	8	1	2	0	0	0	4400	0
DEEFIN	6	1	2	0	1	0	2800	0
BEEMRS	6	4	8	0	1	0	11200	0
DDELOOR	7	2	4	0	0	0	7200	0
DDENOSS	7	2	4	0	0	0	7200	0
BEFIRS	6	6	12	0	0	0	16800	0
BEFORY	6	1	2	0	0	0	2800	0
BEGIILMNO	9	1	2	0	0	0	5200	0
BEGIL	5	1	2	0	0	0	1600	0
DDELORST	8	2	4	0	1	0	8800	0
DDELNRU	7	1	2	0	0	0	3600	0
BEFIR	5	10	23	0	1	0	18400	0
BEGILNO	7	1	2	0	0	0	3600	0
BEGLO	5	4	8	0	2	0	6400	0
BEGLOS	6	1	2	0	0	0	2800	0
BEGLSU	6	1	2	0	1	0	2800	0
BEGOOR	6	1	2	0	1	0	2800	0
BEGOORS	7	1	2	0	1	0	3600	0
DDENOTTU	8	1	2	0	0	0	4400	0
DDENTU	6	2	4	0	0	0	5600	0
DEEFIIS	7	4	8	0	0	0	14400	0
DDIORS	6	7	14	0	0	0	19600	0
DEEFIIRS	8	3	6	0	0	0	13200	0
DEEFIIR	7	7	18	0	0	0	32400	0
DEEFFR	6	1	2	0	0	0	2800	0
BEENOR	6	1	2	0	0	0	2800	0
BEENSTU	7	2	4	0	0	0	7200	0
BEEORRS	7	3	6	0	0	0	10800	0
BEEORRSV	8	2	4	0	0	0	8800	0
BEFFIILLRS	10	1	2	0	0	0	6000	0
BEEORS	6	7	14	0	0	0	19600	0
BEEORSV	7	3	6	0	0	0	10800	0
BEERSSTW	8	1	2	0	0	0	4400	0
DDEPRSU	7	1	2	0	0	0	3600	0
BEERSTW	7	1	2	0	0	0	3600	0
BEFFIILLR	9	1	2	0	0	0	5200	0
DEEHNORT	8	1	2	0	0	0	4400	0
BEEGR	5	6	12	0	0	0	9600	0
DEELORRS	8	2	4	0	1	0	8800	0
DEEHY	5	3	6	0	1	0	4800	0
BDEILRU	7	2	4	0	0	0	7200	0
DEEIRSST	8	4	9	0	1	0	19800	0
BDEIM	5	6	12	0	1	0	9600	0
BDEIMORS	8	1	2	0	0	0	4400	0
DEEIRRW	7	2	4	0	0	0	7200	0
DEEIRRV	7	2	4	0	0	0	7200	0
BDEIO	5	14	28	0	1	0	22400	0
BDEIOO	6	1	2	0	1	0	2800	0
BDEIORS	7	1	2	0	0	0	3600	0
DEEIPSTU	8	1	2	0	0	0	4400	0
DEEIPS	6	5	10	0	0	0	14000	0
DEEIPRV	7	1	2	0	0	0	3600	0
BDEIORT	7	1	2	0	0	0	3600	0
DEEIPRSS	8	1	2	0	0	0	4400	0
DEEIPRS	7	7	15	0	0	0	27000	0
DEEIRSTU	8	1	2	0	0	0	4400	0
BDEILR	6	1	2	0	0	0	2800	0
BDEILNR	7	1	2	0	0	0	3600	0
BDEEORS	7	1	2	0	0	0	3600	0
BDEEMSU	7	1	2	0	0	0	3600	0
DEELNST	7	2	4	0	1	0	7200	0
BDEENOR	7	3	6	0	0	0	10800	0
BDEENORRU	9	1	2	0	0	0	5200	0
BDEEORRS	8	2	4	0	0	0	8800	0
DEELMY	6	3	6	0	0	0	8400	0
BDEEW	5	4	8	0	0	0	6400	0
BDEILNOU	8	1	2	0	0	0	4400	0
BDEGIR	6	3	6	0	0	0	8400	0
BDEGLU	6	1	2	0	0	0	2800	0
DEEISX	6	2	4	0	0	0	5600	0
BDEGU	5	1	2	0	1	0	1600	0
DEEIRW	6	4	8	0	1	0	11200	0
BDEHOO	6	1	2	0	0	0	2800	0
DEEIPRRS	8	1	2	0	0	0	4400	0
DEEIORS	7	6	12	0	0	0	21600	0
BDEKOR	6	1	2	0	0	0	2800	0
DEEILRTT	8	1	2	0	0	0	4400	0
BDHIOS	6	1	2	0	0	0	2800	0
DEEIMNR	7	3	6	0	0	0	10800	0
BDILU	5	2	4	0	0	0	3200	0
DEEILSS	7	4	8	0	0	0	14400	0
BDIMOR	6	2	4	0	1	0	5600	0
BDOORS	6	5	10	0	2	0	14000	0
DEEILNST	8	3	6	0	0	0	13200	0
DEEIMNST	8	1	2	0	0	0	4400	0
BEEFRT	6	1	2	0	0	0	2800	0
BEEFS	5	2	4	0	0	0	3200	0
DEEILMOS	8	3	6	0	0	0	13200	0
DEEILMOPRSY	11	1	2	0	0	0	6800	0
DEEILLRT	8	1	2	0	0	0	4400	0
BEEGNO	6	2	4	0	0	0	5600	0
DEEIMNS	7	1	2	0	0	0	3600	0
BDHIO	5	4	8	0	0	0	6400	0
DEEINSTT	8	1	2	0	0	0	4400	0
DEEINRRSU	9	1	2	0	0	0	5200	0
BDELMRU	7	2	4	0	0	0	7200	0
DEEINRTU	8	1	2	0	0	0	4400	0
DEEINRSW	8	1	2	0	1	0	4400	0
BDEMOOR	7	1	2	0	0	0	3600	0
DEEINRSSTU	10	1	2	0	0	0	6000	0
BDENORSU	8	2	4	0	1	0	8800	0
BDEOPR	6	2	4	0	1	0	5600	0
BDERU	5	9	18	0	0	0	14400	0
BDEORST	7	4	8	0	0	0	14400	0
BDEORSTU	8	1	2	0	0	0	4400	0
BDEORT	6	2	4	0	0	0	5600	0
BDEORTU	7	2	4	0	0	0	7200	0
BDERSU	6	6	12	0	0	0	16800	0
DEEIMRST	8	2	4	0	0	0	8800	0
ALSSTU	6	10	20	0	1	0	28000	0
ALRY	4	40	80	0	1	0	32000	0
AHLLOO	6	3	6	0	0	0	8400	0
DEINST	6	15	30	0	0	0	42000	0
AILOPST	7	1	2	0	0	0	3600	0
AILORST	7	6	12	0	0	0	21600	0
AILPP	5	9	18	0	0	0	14400	0
DEINOPS	7	1	2	0	0	0	3600	0
DEINOPR	7	2	4	0	0	0	7200	0
AILPRSU	7	1	2	0	0	0	3600	0
AILRSU	6	4	8	0	0	0	11200	0
AILRSV	6	9	18	0	1	0	25200	0
AILRTTY	7	4	8	0	0	0	14400	0
AILRTUV	7	1	2	0	0	0	3600	0
DEINNRU	7	1	2	0	0	0	3600	0
DEINNPRSU	9	1	2	0	0	0	5200	0
DEINNOT	7	7	14	0	1	0	25200	0
AILRU	5	31	62	0	1	0	49600	0
AILRY	5	11	22	0	1	0	17600	0
AILOPSST	8	1	2	0	0	0	4400	0
DEINOT	6	11	22	0	0	0	30800	0
AILOORS	7	3	6	0	0	0	10800	0
DEINRTU	7	18	41	0	0	0	73800	0
AILMU	5	4	8	0	0	0	6400	0
AILNNSU	7	2	4	0	0	0	7200	0
AILNNU	6	1	2	0	0	0	2800	0
AILNOSS	7	3	6	0	0	0	10800	0
DEINRV	6	4	8	0	2	0	11200	0
AILNPT	6	17	34	0	1	0	47600	0
AILNRT	6	10	20	0	1	0	28000	0
AILOOR	6	10	20	0	0	0	28000	0
AILNSTY	7	1	2	0	0	0	3600	0
AILNSU	6	6	12	0	0	0	16800	0
AILNSV	6	6	12	0	0	0	16800	0
AILNSY	6	4	8	0	0	0	11200	0
DEINPSU	7	3	7	0	0	0	12600	0
AILNY	5	11	22	0	0	0	17600	0
AILSTV	6	8	16	0	1	0	22400	0
DEIMSTU	7	1	2	0	0	0	3600	0
AILSX	5	2	4	0	0	0	3200	0
AINORS	6	13	26	0	0	0	36400	0
DEIMMR	6	1	2	2	2	0	0	1
AIMPSS	6	1	2	0	0	0	2800	0
DEILWY	6	3	7	0	0	0	9800	0
AIMSSW	6	3	6	0	0	0	8400	0
AIMSW	5	6	12	0	0	0	9600	0
AIMTY	5	6	12	0	0	0	9600	0
DEILSW	6	2	4	0	0	0	5600	0
AIMPRST	7	1	2	0	0	0	3600	0
AINPRST	7	2	4	0	0	0	7200	0
AINPSST	7	1	2	0	0	0	3600	0
AINPSV	6	2	4	4	3	0	0	1
AINRSSTT	8	1	2	0	0	0	4400	0
AINRSTT	7	8	16	0	0	0	28800	0
DEILRY	6	5	10	0	0	0	14000	0
DEIMNNU	7	1	2	0	0	0	3600	0
DEIMNOS	7	2	4	0	1	0	7200	0
AIMMU	5	3	6	0	0	0	4800	0
AIMNSTU	7	1	2	0	0	0	3600	0
AIMNOPT	7	2	4	0	0	0	7200	0
AIMNOST	7	1	2	0	0	0	3600	0
AIMNOTU	7	1	2	0	0	0	3600	0
DEIMPSU	7	1	2	0	1	0	3600	0
AIMNRSU	7	1	2	0	0	0	3600	0
DEIMOSST	8	1	2	0	0	0	4400	0
AIMNTT	6	5	10	0	0	0	14000	0
AIMOR	5	35	70	0	0	0	56000	0
DEIMOOSS	8	2	4	0	0	0	8800	0
AIMOPST	7	1	2	0	0	0	3600	0
DEIMNTU	7	3	6	0	0	0	10800	0
DEIMNST	7	1	2	0	0	0	3600	0
DEIMNSS	7	1	2	0	0	0	3600	0
AIMOPT	6	4	8	0	0	0	11200	0
DEINSSTT	8	1	2	0	0	0	4400	0
AILMSU	6	1	2	0	0	0	2800	0
DEILRSW	7	1	2	0	0	0	3600	0
DEINSTU	7	1	2	0	0	0	3600	0
AHPSU	5	4	8	0	0	0	6400	0
AHPU	4	21	42	0	0	0	16800	0
AHRSSU	6	8	17	0	0	0	23800	0
AIIMNRST	8	1	2	0	0	0	4400	0
AIIMNS	6	22	48	0	1	0	67200	0
DEIRSSU	7	1	2	0	0	0	3600	0
DEIRSSTU	8	1	2	0	0	0	4400	0
DEIRSST	7	5	10	0	0	0	18000	0
AIIMNST	7	3	7	0	0	0	12600	0
AIINPRS	7	1	2	0	0	0	3600	0
DEIRRSU	7	1	2	0	0	0	3600	0
AIINSTT	7	3	6	0	0	0	10800	0
AIKK	4	2	4	0	1	0	1600	0
AIKKLU	6	1	2	0	0	0	2800	0
DEIPTTU	7	1	2	0	0	0	3600	0
AHOY	4	21	42	0	3	0	16800	0
AHOW	4	18	36	0	3	0	14400	0
AHOSTUW	7	1	2	0	0	0	3600	0
AHLNOS	6	7	14	0	2	0	19600	0
AHLLOOS	7	1	2	0	0	0	3600	0
AHLLOS	6	4	8	0	0	0	11200	0
AHLLOSW	7	2	4	0	0	0	7200	0
DEKNU	5	4	8	0	1	0	6400	0
AHLMOS	6	7	14	0	0	0	19600	0
AHLMS	5	12	24	0	1	0	19200	0
AHLNSU	6	1	2	0	0	0	2800	0
DEISSU	6	4	8	0	0	0	11200	0
AHLOST	6	19	38	0	0	0	53200	0
AHLOT	5	14	28	0	3	0	22400	0
AHLPY	5	2	4	0	0	0	3200	0
AHMSSU	6	1	2	0	0	0	2800	0
DEISTU	6	1	2	0	1	0	2800	0
AHMSW	5	4	8	0	1	0	6400	0
DEIPSW	6	2	4	0	1	0	5600	0
AIKKS	5	1	2	0	1	0	1600	0
AIKLNNPS	8	1	2	0	0	0	4400	0
AILMNU	6	19	43	0	0	0	60200	0
DEIOPT	6	1	2	0	0	0	2800	0
AILMNPS	7	1	2	0	0	0	3600	0
DEIOPRT	7	7	15	0	0	0	27000	0
DEIOPRST	8	4	8	0	0	0	17600	0
DEIOPRSS	8	1	2	0	0	0	4400	0
DEIOPR	6	5	10	0	0	0	14000	0
AILMORTY	8	1	2	0	0	0	4400	0
AILMNO	6	1	2	0	1	0	2800	0
AILMOT	6	2	4	0	0	0	5600	0
DEINTU	6	35	77	0	8	0	107800	0
AILMP	5	9	18	0	0	0	14400	0
AILMPS	6	3	6	0	0	0	8400	0
AILMRT	6	3	6	0	0	0	8400	0
DEINSTY	7	1	2	0	0	0	3600	0
AILMNOS	7	1	3	0	0	0	5400	0
DEIORSS	7	2	4	0	0	0	7200	0
AIKLNNPSS	9	1	2	0	0	0	5200	0
AIKRST	6	11	24	0	0	0	33600	0
DEIPRST	7	2	4	0	1	0	7200	0
DEIPRSS	7	1	2	0	0	0	3600	0
AIKNRST	7	1	2	0	0	0	3600	0
DEIPPR	6	1	2	0	2	0	2800	0
AIKPS	5	1	2	0	1	0	1600	0
AIKRRS	6	5	10	0	2	0	14000	0
DEIOSTU	7	1	2	0	0	0	3600	0
AILLPU	6	1	2	0	0	0	2800	0
DEIORW	6	3	6	0	0	0	8400	0
DEIORV	6	4	8	0	0	0	11200	0
DEIORTU	7	2	4	0	0	0	7200	0
AILLORSTT	9	1	2	0	0	0	5200	0
AILLORTT	8	3	6	0	0	0	13200	0
DEIORSTW	8	2	4	0	0	0	8800	0
DEILRW	6	2	4	0	1	0	5600	0
AINSSTT	7	2	4	0	0	0	7200	0
DEGILNT	7	1	2	0	0	0	3600	0
DEHNORT	7	13	27	0	0	0	48600	0
ALMMS	5	8	16	0	0	0	12800	0
DEGSTU	6	5	12	0	1	0	16800	0
ALMMY	5	1	2	0	0	0	1600	0
DEGRY	5	4	8	0	0	0	6400	0
ALMNOS	6	9	18	0	1	0	25200	0
DEGOT	5	14	28	0	1	0	22400	0
DEGOST	6	4	8	0	2	0	11200	0
ALMORST	7	5	10	0	2	0	18000	0
DEGORTU	7	1	2	0	0	0	3600	0
DEGORST	7	6	12	0	0	0	21600	0
ALMRY	5	3	6	0	0	0	4800	0
ALMSY	5	2	4	0	0	0	3200	0
DEGNSU	6	4	8	0	1	0	11200	0
ALNOOSS	7	1	2	0	0	0	3600	0
ALNOSST	7	1	2	0	0	0	3600	0
ALLSTY	6	4	8	0	1	0	11200	0
ALLOY	5	5	10	0	0	0	8000	0
DEHILOPS	8	2	4	0	0	0	8800	0
ALLNOS	6	6	12	0	0	0	16800	0
DEHMOT	6	1	2	0	0	0	2800	0
DEHLSU	6	2	4	0	1	0	5600	0
AKRTU	5	2	4	0	0	0	3200	0
AKRY	4	29	68	0	4	0	27200	0
DEHLNO	6	5	10	0	0	0	14000	0
AKSU	4	22	44	0	0	0	17600	0
ALLOOP	6	2	4	0	0	0	5600	0
DEHILS	6	5	10	0	2	0	14000	0
DEHIRSTT	8	3	6	0	1	0	13200	0
ALLOOPS	7	1	2	0	0	0	3600	0
DEHIRRU	7	1	2	0	0	0	3600	0
ALLOSW	6	5	10	4	1	0	8400	0.4
DEHINOSST	9	1	2	0	0	0	5200	0
ALLOTWY	7	1	2	0	0	0	3600	0
DEGNORU	7	1	2	0	0	0	3600	0
DEGMU	5	2	4	0	0	0	3200	0
DEGMSU	6	3	7	0	0	0	9800	0
ALPUY	5	1	2	0	0	0	1600	0
DEGINST	7	3	6	0	0	0	10800	0
DEGINSS	7	3	6	0	1	0	10800	0
DEGINNT	7	3	6	2	2	0	7200	0.3333
ALPRTY	6	3	7	0	1	0	9800	0
DEGINNRU	8	1	2	0	0	0	4400	0
ALPSTY	6	4	8	0	0	0	11200	0
DEGIMS	6	2	4	0	2	0	5600	0
ALORV	5	13	28	0	0	0	22400	0
ALRSTU	6	8	16	0	0	0	22400	0
ALRSY	5	4	8	0	0	0	6400	0
DEGILOST	8	2	4	0	0	0	8800	0
DEGILOR	7	2	4	0	0	0	7200	0
DEGILNV	7	2	4	0	0	0	7200	0
DEGILNU	7	1	2	0	1	0	3600	0
DEGINT	6	2	4	0	1	0	5600	0
DEGINY	6	8	18	0	0	0	25200	0
DEGMRSU	7	1	2	0	0	0	3600	0
ALOPRST	7	1	2	0	0	0	3600	0
DEGLY	5	1	2	0	0	0	1600	0
ALNPSTU	7	1	2	0	0	0	3600	0
DEGLS	5	5	10	0	0	0	8000	0
DEGLOW	6	1	2	0	1	0	2800	0
ALNSTU	6	3	6	0	0	0	8400	0
DEGLNOS	7	1	2	0	0	0	3600	0
ALOPRT	6	2	4	0	0	0	5600	0
ALORTU	6	17	34	0	0	0	47600	0
DEGISST	7	1	2	0	0	0	3600	0
ALORSTU	7	8	16	0	0	0	28800	0
DEGIRRS	7	1	2	0	1	0	3600	0
DEGIRR	6	1	2	0	1	0	2800	0
ALORSV	6	4	8	0	0	0	11200	0
DEGIOS	6	1	2	0	1	0	2800	0
AKRSY	5	11	29	0	0	0	23200	0
AKRSTU	6	3	6	0	0	0	8400	0
AINSSTU	7	2	4	0	0	0	7200	0
AKPU	4	2	4	0	0	0	1600	0
AIRSZ	5	9	22	0	1	0	17600	0
AJOT	4	7	14	0	2	0	5600	0
DEILMOST	8	1	2	0	0	0	4400	0
DEILMOS	7	3	6	0	0	0	10800	0
DEILMO	6	4	8	0	1	0	11200	0
AJPS	4	2	4	0	0	0	1600	0
DEILLU	6	3	6	0	1	0	8400	0
AKLOP	5	1	2	0	0	0	1600	0
DEILLRR	7	3	6	0	3	0	10800	0
DEIKY	5	1	2	0	0	0	1600	0
AKLOSTUW	8	1	2	0	0	0	4400	0
AKLOTUW	7	1	2	0	0	0	3600	0
AKLY	4	13	26	2	1	0	9600	0.07692
DEIKLT	6	2	4	0	0	0	5600	0
AKNO	4	27	54	0	3	0	21600	0
DEILMST	7	1	2	0	0	0	3600	0
AIRRSST	7	2	4	0	0	0	7200	0
DEILNO	6	11	22	0	0	0	30800	0
DEILOPST	8	2	4	0	0	0	8800	0
AINSTY	6	8	16	0	0	0	22400	0
DEILPSS	7	3	6	0	0	0	10800	0
AIOPRSST	8	1	2	0	0	0	4400	0
AIOPRST	7	6	12	0	0	0	21600	0
AIORSST	7	4	8	0	0	0	14400	0
AIORX	5	6	12	0	0	0	9600	0
AIOST	5	58	116	0	2	0	92800	0
DEILNOS	7	7	14	0	0	0	25200	0
DEILOP	6	8	17	0	0	0	23800	0
DEILOOPSZ	9	1	2	0	0	0	5200	0
AIPSTT	6	2	4	0	0	0	5600	0
AIPSTW	6	2	4	0	0	0	5600	0
DEILNSW	7	2	4	2	0	0	3600	0.5
DEILNPS	7	4	8	0	2	0	14400	0
AKNORSY	7	1	2	0	0	0	3600	0
AKNORY	6	2	4	0	0	0	5600	0
DEIISTT	7	3	7	0	0	0	12600	0
DEHRSS	6	19	38	0	2	0	53200	0
DEIIM	5	6	12	0	0	0	9600	0
DEIILOS	7	4	8	0	0	0	14400	0
DEIILNS	7	1	2	0	0	0	3600	0
DEIILMT	7	6	12	0	0	0	21600	0
DEIILMST	8	1	2	0	0	0	4400	0
DEHSTU	6	2	4	0	2	0	5600	0
AKORS	5	26	55	0	2	0	44000	0
DEIIMNOSS	9	1	2	0	0	0	5200	0
AKORST	6	10	20	0	0	0	28000	0
AKOSS	5	5	10	0	0	0	8000	0
AKOST	5	8	16	0	0	0	12800	0
AKOSY	5	1	2	0	0	0	1600	0
AKOT	4	22	44	0	0	0	17600	0
DEHORST	7	5	10	0	3	0	18000	0
DEIIMNOS	8	1	2	0	0	0	4400	0
DEIIMST	7	3	6	0	0	0	10800	0
DEIIST	6	3	6	0	0	0	8400	0
DEIINS	6	12	24	0	1	0	33600	0
DEIIRST	7	8	16	0	1	0	28800	0
AKNOS	5	15	34	0	3	0	27200	0
DEIIPRT	7	3	6	0	0	0	10800	0
DEIINSTU	8	2	5	0	0	0	11000	0
DEIINST	7	5	10	0	0	0	18000	0
DEIINSST	8	1	2	0	0	0	4400	0
AKNSW	5	2	4	0	1	0	3200	0
DEIINOOPST	10	1	2	0	0	0	6000	0
DEIINRST	8	3	6	0	0	0	13200	0
DEIINRS	7	10	20	0	0	0	36000	0
DEIINOT	7	1	2	0	0	0	3600	0
DEIINOST	8	6	12	0	0	0	26400	0
DEIINOS	7	3	6	0	0	0	10800	0
DEIINORS	8	7	14	0	1	0	30800	0
BEHIKLRSU	9	1	2	0	0	0	5200	0
BEHILT	6	1	2	0	0	0	2800	0
BEHIRRT	7	1	2	0	1	0	3600	0
CELNSUU	7	1	2	0	0	0	3600	0
CEISSTU	7	2	4	0	0	0	7200	0
CEIRTU	6	30	76	0	1	0	106400	0
CDRUY	5	1	2	0	0	0	1600	0
CEIRSU	6	10	20	0	0	0	28000	0
CEIRSTU	7	10	20	0	0	0	36000	0
CEEFHL	6	1	2	0	0	0	2800	0
CEIRSSU	7	2	4	0	0	0	7200	0
CEIRSSTU	8	1	2	0	0	0	4400	0
CEIRSS	6	8	16	0	2	0	22400	0
CEEFHLS	7	1	2	0	1	0	3600	0
CEIRRSTT	8	4	8	0	0	0	17600	0
CEEFIIRRST	10	1	2	0	0	0	6000	0
CEEFIIRRT	9	1	2	0	0	0	5200	0
CEEFIIRST	9	1	2	0	0	0	5200	0
CEEFNORR	8	2	5	0	0	0	11000	0
CDNOOR	6	1	2	0	1	0	2800	0
CDLOU	5	4	8	0	3	0	6400	0
CDLLOY	6	1	2	0	0	0	2800	0
CDHORS	6	1	2	0	1	0	2800	0
