stem	boards	size	ptsNoneOpened	youCompletion	topQCompletion	frontierCompletion	uncontestedPerGame
SEEP	35	2.1429	4000	0.76471	1	0.79167	1.3962
EARTHS	32	2.2812	4000	0.5	1	0.75	1.3962
MAIST	40	2.3	4000	0.91667	0.875	0.9375	1.3962
SERRAN	22	2.5455	4000		0.66667	0.66667	1.3962
MIRI	26	2.8077	4000	0.66667		0.69231	1.3962
ARETE	118	2	4000	0.96154	1	0.96154	1.3962
ECHO	36	3.9722	4000		0.71429	0.71429	1.3962
GRATIN	25	2.88	4000	0.81818		0.86667	1.3962
AMIR	46	2.2391	4000	1	0.85714	0.82353	1.3962
WASE	27	2	4000	0.7	0.75	0.79167	1.3962
TASTER	24	2	4000	0.875	0.91667	0.95	1.3962
SHEEN	24	2.5833	4000	0.7		0.78571	1.3962
AMEND	23	2.913	4000	0.73333	1	0.92593	1.3962
ETNA	173	2.0173	4000		0.75	0.64286	1.3962
DRIP	26	2.3462	4000	0.58333	0.5	0.64286	1.3962
LINEN	24	2.0833	4000	1		0.84615	1.3962
TATH	48	2.1667	3800	0.8125	0.75	0.80769	1.3264
TEAK	30	2.4333	3800	0.88235	0.75	0.88636	1.3264
GLUE	29	3.2414	3800	0.83333	0.75	0.80952	1.3264
MEGA	30	3.0333	3800	0.5		0.5	1.3264
PORES	20	2.05	3800	0.87879	1	0.92308	1.3264
MOER	76	2.0921	3800	0.5	0.5	0.66667	1.3264
OWRE	48	2.7083	3800	0.5		0.6	1.3264
HOSER	41	2	3600	0.95455	1	0.95161	1.2565
YARR	21	2.2857	3600	1		0.71429	1.2565
GRIM	21	3.4286	3600	0.85714	0.88889	0.86364	1.2565
PRIEST	20	2.1	3600	0.5		0.5	1.2565
LEIR	146	2.1096	3600	0.96774	0.9	0.92063	1.2565
BARON	27	3	3600	0.85714	1	0.83333	1.2565
SLATER	26	2	3600	0.97059	0.875	0.95455	1.2565
COSET	31	2	3600	0.94444	0.5	0.875	1.2565
SLAP	26	2	3600	0.83333	1	0.77273	1.2565
DELATE	34	2.1176	3600	0.93333	1	0.95833	1.2565
CUIT	29	2.6552	3600	0.83333		0.72727	1.2565
TIRL	66	2.1212	3600	0.75		0.75	1.2565
MERC	47	3.0426	3600	0.86667		0.86667	1.2565
CURSE	23	2.6522	3600	0.88235	1	0.92308	1.2565
SPEC	32	4.7188	3600	0.6		0.57143	1.2565
SLAE	103	2	3600	0.66667	0.75	0.79167	1.2565
TIARA	38	2.1579	3600	0.5	1	0.75	1.2565
INGEST	31	2.2903	3600	0.66667		0.66667	1.2565
ATTONE	24	2.25	3600	0.66667	0.88889	0.89474	1.2565
TENOR	79	2.2405	3600	0.93333	0.75	0.91304	1.2565
ALATES	21	2.2857	3600	0.75	0.8	0.84615	1.2565
SNEER	45	2.0444	3600	0.8	0.92308	0.93548	1.2565
SNOOT	26	2.3846	3600	0.86957		0.92	1.2565
ARMET	36	2	3600	0.875	1	0.89286	1.2565
DREST	26	2.1154	3600	0.5		0.5	1.2565
SATIRE	34	2	3600	0.83333	0.875	0.88889	1.2565
SERIF	24	2.1667	3600		0.33333	0.33333	1.2565
PARDI	20	2.3	3600	0.85714		0.8	1.2565
PASTIE	20	2.3	3600	1	0.66667	0.9	1.2565
ARPEN	43	2.814	3600			0.4	1.2565
RESEAT	26	2.0769	3600	0.89474	1	0.92857	1.2565
AGIST	31	2.4516	3600	0.5	1	0.75	1.2565
STONNE	20	2.2	3600	0.9	1	0.9	1.2565
TENNER	22	2	3600	0.875	1	0.94444	1.2565
KERN	20	2.75	3600		0.5	0.5	1.2565
HETES	20	2.05	3600		0.5	0.5	1.2565
ISMS	34	3.8529	3600		0.33333	0.33333	1.2565
SERF	36	2	3600			0.5	1.2565
GLID	21	3.4286	3600	1	0.88889	0.94872	1.2565
MOIT	57	2.0877	3600	0.875		0.83333	1.2565
TIFT	20	2.1	3600	0.57143		0.57143	1.2565
RETILE	36	2.3056	3600	0.94444	0.88889	0.96078	1.2565
LOBS	22	2.5	3400	0.5	0.5	0.625	1.1867
IOTA	169	2.5621	3400		0.66667	0.6	1.1867
UNAI	60	2.15	3400	0.66667	1	0.75	1.1867
LATHI	31	2.3548	3400	0.83333		0.8	1.1867
EMPT	32	3.8125	3400		0.625	0.625	1.1867
MELD	29	2.4828	3400	1	1	0.94595	1.1867
ONUS	69	2.7246	3400	0.7		0.7	1.1867
MEED	42	2	3200	0.90625	1	0.92308	1.1169
HOMIE	26	2.7308	3200	0.95455	1	0.92857	1.1169
CITO	27	2.9259	3200			0.33333	1.1169
AINEE	21	2.2857	3200	0.5		0.5	1.1169
TETRA	57	2.4386	3200		0.5	0.66667	1.1169
ALBE	44	2.8636	3200	0.5		0.66667	1.1169
GALA	25	3.16	3200	0.5	1	0.71429	1.1169
PALET	36	2.1111	3200	0.97222	0.5	0.95238	1.1169
LIRA	97	2	3200	0.95455	1	0.94444	1.1169
YEAN	44	2.25	3200	0.6	1	0.8125	1.1169
TROG	38	2.3421	3200	1	1	0.77778	1.1169
PERC	47	3.383	3200	0.58333	0.8	0.78571	1.1169
SEIR	159	2	3200	0.9375	0.9	0.93939	1.1169
LISTEN	27	2.4444	3200	0.875	1	0.93103	1.1169
HOARD	32	2.5938	3200	0.9	0.85714	0.90476	1.1169
THEW	23	2.3043	3200	0.75	0.33333	0.73333	1.1169
SNARL	36	2.4444	3200	0.6	1	0.86667	1.1169
COATI	31	2.0645	3200	0.91304	1	0.93548	1.1169
KENT	20	3	3200	0.77778		0.90909	1.1169
FRACT	20	2.9	3200	0.66667		0.66667	1.1169
THAW	20	2.95	3200	0.5	0.66667	0.81818	1.1169
PATEN	38	2.2632	3200	0.91667	0.625	0.93333	1.1169
ITEM	88	2.25	3200		0.5	0.5	1.1169
PHASE	37	2.7838	3200	0.5	1	0.66667	1.1169
OGRE	63	2.3175	3200	0.8	1	0.85714	1.1169
FRISE	26	2.3462	3200	0.5		0.66667	1.1169
BOTA	47	2.383	3200	0.8	0.5	0.87097	1.1169
BRIO	35	2.3714	3200		0.5	0.6	1.1169
LENTO	57	2.7018	3200		0.5	0.71429	1.1169
DEIST	30	2	3200	0.5		0.66667	1.1169
ASIDE	44	2.0909	3200		1	0.71429	1.1169
DORP	22	2.6818	3200	0.75	0.5	0.75	1.1169
RELIC	32	2.9688	3200		0.66667	0.66667	1.1169
INGOT	32	2.4062	3200	0.5		0.5	1.1169
RAYLE	21	3.0476	3200	1		0.75	1.1169
BLADE	21	2.9524	3200	0.93939	1	0.95122	1.1169
FESTA	35	2.2571	3200			0.8	1.1169
EVITE	22	2.8182	3200	0.81818		0.81818	1.1169
HASTA	20	2.1	3200	0.5	0.5	0.5	1.1169
NAGS	21	2.2857	3200			0.54545	1.1169
STEY	30	2.2	3200		0.66667	0.8	1.1169
URDE	27	2.7037	3200			0.25	1.1169
TOLD	30	2.2667	3200	0.5		0.5	1.1169
RODENT	29	2.6552	3200	1		0.8	1.1169
REFIT	23	2.1304	3200	0.66667	1	0.8	1.1169
WALIE	33	3	3200		1	0.81818	1.1169
TOWSE	22	2.5909	3200	1	1	0.89474	1.1169
LETHE	20	2.2	3200	1		0.75	1.1169
WRITE	25	2.2	3200	0.94118		0.91304	1.1169
LADEN	37	2	3200	0.92857	1	0.93333	1.1169
DEBT	22	2.2727	3200			0.75	1.1169
DORB	27	2.8889	3000			0.5	1.0471
RIPT	36	2.3056	3000	0.5		0.57143	1.0471
ARCO	108	2.9722	3000	0.5	0.5	0.7	1.0471
CHUT	22	3.2273	3000	1	1	0.9	1.0471
VERA	20	3.05	3000	0.5		0.42857	1.0471
SOLDE	30	2.5333	3000	0.92308	1	0.93333	1.0471
DRESS	30	2.3667	3000	0.5	1	0.66667	1.0471
FANO	35	2.2	3000	0.66667	0.5	0.7	1.0471
ARGLE	21	2.9524	3000	0.83333	0.66667	0.72727	1.0471
ATOM	71	3.169	3000	1		0.66667	1.0471
HAET	146	2.089	3000	1	0.5	0.88462	1.0471
MONAD	21	2.2381	3000			0.83333	1.0471
LILT	30	2.2	3000	0.5	1	0.7	1.0471
BRER	32	2.625	3000			0.57143	1.0471
DELO	84	2.1429	3000	0.90909	1	0.89286	1.0471
SNAG	25	2.08	3000	0.66667	0.5	0.75	1.0471
CAID	35	2.0286	3000	0.9	0.83333	0.89286	1.0471
CRAG	25	2.24	3000	0.8	1	0.84211	1.0471
SLAM	20	2.15	3000	1	1	0.82353	1.0471
TILDE	38	2	2800	0.93333	1	0.95238	0.97731
NOSER	50	2	2800	0.925	1	0.96774	0.97731
MORNE	34	2.1471	2800	0.96429	1	0.94872	0.97731
TITER	51	2	2800	0.96154	0.95833	0.97727	0.97731
TONAL	26	2.5385	2800	0.5		0.5	0.97731
EDILE	60	2.6833	2800			0.33333	0.97731
SPRAT	23	2	2800	1	1	0.8	0.97731
SPANE	25	2.12	2800	0.92308	0.77778	0.92308	0.97731
DARER	27	2	2800	0.85	0.91667	0.93333	0.97731
TREEN	47	2.0638	2800	0.95455	0.9375	0.96721	0.97731
FLITE	21	2.1905	2800	1	1	0.86667	0.97731
LUIT	26	2.1154	2800			0.5	0.97731
DEATH	42	2.2143	2800	0.77778	1	0.91304	0.97731
EAGER	29	2.3103	2800	0.81818	1	0.86667	0.97731
LEDE	67	2.1194	2800	0.8	0.75	0.84615	0.97731
DRIER	25	2	2800	0.875		0.8	0.97731
ELFS	30	2.4	2800			0.33333	0.97731
TAINT	53	2.1887	2800	0.90476	0.90909	0.95455	0.97731
PEISE	31	2.2581	2800	0.33333		0.33333	0.97731
CAROL	29	2.6207	2800	0.71429	1	0.77778	0.97731
VEALE	20	2.45	2800	1	1	0.86667	0.97731
ALUS	62	2.5323	2800	0.63636		0.61538	0.97731
CADET	32	2	2800	0.9375		0.92308	0.97731
THEIN	58	2.1724	2800			0.5	0.97731
SHARN	25	2.24	2800	0.81818	0.75	0.84615	0.97731
RIELS	53	2	2800	0.5		0.5	0.97731
WALIS	20	2.3	2800	0.5		0.5	0.97731
WALER	22	2	2800	0.9375	0.91667	0.92857	0.97731
SHOTE	35	2	2800	0.8125	1	0.95652	0.97731
GEAN	48	2.0833	2800	0.92308	0.75	0.90476	0.97731
SNAW	26	2.1923	2800	0.92308	1	0.90909	0.97731
PUER	39	2.5897	2800	0.5		0.42857	0.97731
LUSTRE	20	2.1	2600		1	0.9	0.9075
AMINO	21	2.0952	2600	0.875	1	0.91667	0.9075
RACON	32	2.375	2600	0.83333		0.83333	0.9075
LYTE	37	2.8108	2600		0.75	0.625	0.9075
THOU	28	2.4286	2600		1	0.8	0.9075
SCATH	34	2.8824	2600	1	1	0.97436	0.9075
RAGA	24	2.0417	2600	0.8	0.5	0.83333	0.9075
SALUT	24	3.7917	2600	0.91667	1	0.94118	0.9075
SENSI	22	2.1364	2600	0.75	0.5	0.66667	0.9075
TURR	20	2.25	2600	0.85714		0.77778	0.9075
ARENE	65	2.0615	2600		1	0.88889	0.9075
MATH	39	2.0256	2600	0.94737	1	0.94872	0.9075
ANGEL	26	2.5769	2600	1	1	0.83333	0.9075
ARFS	23	2.1739	2600	0.625	0.5	0.58333	0.9075
SELF	56	2.4107	2600	1	0.33333	0.84615	0.9075
BETA	50	2.06	2600	1	1	0.88889	0.9075
CONIA	25	2.04	2600		0.5	0.5	0.9075
ORANG	34	3.1471	2600		0.85714	0.81818	0.9075
SEEM	36	2.1389	2600	0.85714		0.93548	0.9075
FENI	66	2.2576	2600	0.77778	1	0.81818	0.9075
RATAL	24	2.125	2600	0.75	0.5	0.66667	0.9075
PEEN	29	2.2069	2600	0.9	0.85714	0.93548	0.9075
AMIDE	23	2.087	2600			0.9	0.9075
TAILOR	23	2.3043	2600	1	1	0.875	0.9075
ROHE	84	2	2400	0.5	0.5	0.625	0.8377
DERO	189	2.127	2400	0.95238	0.875	0.92857	0.8377
RACY	24	2.1667	2400	0.5		0.5	0.8377
HILA	50	2.08	2400	0.5		0.5	0.8377
SAMA	24	2.375	2400	0.75		0.625	0.8377
EERY	34	2.6176	2400	0.25		0.42857	0.8377
STYE	39	2.1026	2400	0.95	0.85714	0.89286	0.8377
FRAU	20	2.6	2400	0.33333	0.5	0.4	0.8377
SIDA	60	2.0167	2400	0.8	0.75	0.8125	0.8377
ILEA	141	2.3617	2400	0.5	0.5	0.5	0.8377
FARO	37	2.027	2400	0.75	1	0.78571	0.8377
SNED	71	2.0282	2400	0.83333	1	0.83333	0.8377
TYES	21	2	2400	0.875	0.66667	0.83333	0.8377
HAOS	30	2.1	2400			0.5	0.8377
CION	66	2.4242	2400	0.5		0.66667	0.8377
STYRE	25	2.24	2200	1	0.66667	0.75	0.76789
DUPE	20	2.9	2200	0.8	1	0.89474	0.76789
SIAL	105	2.1429	2200	1	1	0.84615	0.76789
GIRD	42	3.3571	2200	0.8		0.8	0.76789
ANNO	27	2.6296	2200	0.6		0.6	0.76789
STEARIN	30	2.7	2200	0.86364	0.8	0.9697	0.76789
REMINT	21	2.0952	2200	0.84615	0.88889	0.93333	0.76789
ETAGE	27	2.3333	2200	0.66667		0.66667	0.76789
RELOAN	20	2	2200	0.92857	1	0.95	0.76789
GILA	36	2.1667	2200			0.6	0.76789
BERM	22	2.8636	2200			0.5	0.76789
AREDE	66	2.0152	2200	0.91667	1	0.95	0.76789
DOTER	51	2	2200	0.97059	1	0.975	0.76789
HORSIE	20	2.4	2200	0.9		0.91667	0.76789
REUSE	25	2.16	2200	1	0.5	0.91667	0.76789
TEMED	21	2.381	2200	0.66667	0.5	0.66667	0.76789
DELTA	37	2.0541	2200	0.9	1	0.85714	0.76789
DEMIT	35	2.0286	2200	1	0.83333	0.92308	0.76789
NARY	48	2.8333	2200			0.33333	0.76789
RESIGN	22	2.1818	2200		0.8	0.85714	0.76789
FENT	57	2	2200	0.98276	1	0.98684	0.76789
TROAT	55	2.1455	2200	0.9	1	0.95	0.76789
MAIRE	38	2	2200	1	0.875	0.93333	0.76789
IOTAS	36	2.0556	2200		0.5	0.5	0.76789
ELIDE	50	2.32	2200			0.6	0.76789
PETAL	28	2.3214	2200	0.8		0.88889	0.76789
ONSET	71	2.0704	2200		0.5	0.5	0.76789
FOAL	21	2.1905	2200	0.91304		0.96	0.76789
CEDAR	39	2.359	2200	0.5	0.75	0.66667	0.76789
HERON	36	2.1111	2200	0.66667	1	0.92308	0.76789
RUDI	25	3.92	2200	1	0.6	0.75	0.76789
LOURE	25	2.16	2200	0.9	1	0.94737	0.76789
YEAS	59	2.3898	2200	0.5	1	0.92	0.76789
FORTE	39	2.2564	2200	0.92857	1	0.96721	0.76789
ORCA	71	2.0704	2200	0.85714	1	0.88889	0.76789
HEDER	44	3.1364	2200			0.5	0.76789
CLEM	21	2	2200	0.5		0.75	0.76789
FRAP	23	2.6522	2200	0.86667	0.85714	0.91667	0.76789
AGEE	34	2.9706	2200	0.33333		0.33333	0.76789
OGLE	47	2.9362	2200			0.33333	0.76789
LINTIE	29	2.6552	2200	1	1	0.92308	0.76789
TALC	54	2.3889	2200		0.5	0.5	0.76789
GYRE	24	2.75	2200			0.33333	0.76789
ALIGN	29	3.2759	2200		0.66667	0.8	0.76789
ALEC	70	2.2571	2200	0.75		0.75	0.76789
TREF	43	2.4419	2200	0.33333		0.33333	0.76789
GEIST	37	2.1622	2200	0.75	0.5	0.625	0.76789
BLARE	47	2.1915	2200	0.95455	1	0.96923	0.76789
ALANT	36	2.8333	2200	0.66667	0.5	0.6	0.76789
INTERN	22	2.6818	2200	0.92857	1	0.95	0.76789
STERNA	43	2.3256	2200	1	0.75	0.875	0.76789
NOSIES	21	2	2200	0.9		0.92857	0.76789
FIAT	54	2.2037	2200	1		0.77778	0.76789
THRONE	28	3.1429	2200		0.66667	0.66667	0.76789
TEEND	22	2.1364	2200		0.85714	0.92308	0.76789
SLEW	22	2.1818	2200	0.875	1	0.86667	0.76789
CANOE	45	2.9111	2200	1	1	0.97222	0.76789
TOPH	21	2.9048	2000		0.8	0.625	0.69808
KEET	22	2.8182	2000	0.57143	0.5	0.77273	0.69808
DIOL	44	2.0227	2000	0.7	1	0.75	0.69808
CRIA	66	2	2000	1		0.8125	0.69808
UTIS	72	2.5972	2000	0.5	0.5	0.54545	0.69808
NONET	36	2.2222	1800		1	0.94118	0.62827
SALP	30	2.2	1800		1	0.85714	0.62827
SMELT	25	2.48	1800	0.66667		0.66667	0.62827
SENSA	25	2.32	1800	0.875		0.875	0.62827
CRIER	22	2.1818	1800	0.90909		0.93333	0.62827
SYEN	36	2.1389	1800			0.66667	0.62827
CAPLE	20	3.05	1800	0.92308		0.92308	0.62827
OCTA	92	3.9674	1800	1	0.90909	0.88889	0.62827
MARON	30	2.1	1800	0.88889	1	0.94118	0.62827
OBAS	28	2.25	1800	0.5		0.5	0.62827
RADIO	29	2.7586	1800		1	0.8	0.62827
NORTH	41	2.5366	1800		0.66667	0.85714	0.62827
BORATE	22	2.1818	1800	1	0.9	0.94737	0.62827
LAGER	20	2.1	1800	1	1	0.95833	0.62827
MATIES	22	2	1800	0.66667	1	0.83333	0.62827
OLID	66	3.4848	1800	0.5		0.5	0.62827
HETH	43	2.6047	1800	0.66667		0.66667	0.62827
TRIOL	39	2.6154	1800	0.5		0.5	0.62827
SDAINE	24	2.125	1800	0.92857	1	0.94444	0.62827
PELTA	25	2.44	1800		1	0.875	0.62827
YEARN	21	2.1905	1800	1	1	0.95238	0.62827
YEAD	28	2.0357	1800	1		0.88889	0.62827
SECO	23	3.2609	1800	0.5		0.5	0.62827
ENDITE	27	2.2222	1800	1	0.66667	0.90909	0.62827
PEON	46	2.4348	1800			0.66667	0.62827
LOTO	32	2.125	1800	0.66667	1	0.85714	0.62827
ACTON	26	2.3077	1800	0.75	1	0.875	0.62827
STOB	26	2.1154	1800	0.875	0.5	0.86667	0.62827
ERECT	38	2.3158	1800		1	0.875	0.62827
SCRAT	24	2.125	1800	0.83333	1	0.875	0.62827
CORTIN	23	2.4348	1800	0.75		0.83333	0.62827
SONIC	30	2.3333	1800	1	1	0.83333	0.62827
IRID	59	2.7627	1800	0.5		0.6	0.62827
RESAW	23	2.1304	1800	0.75	1	0.88889	0.62827
TINIES	24	2.0833	1800	0.83333	1	0.91667	0.62827
SITTER	20	2	1800	0.9375	1	0.97368	0.62827
AROSE	31	2.3226	1800			0.5	0.62827
REGNA	27	2.1111	1800		0.66667	0.66667	0.62827
ASPIRE	21	2.4762	1800	0.86667	1	0.96154	0.62827
RETINE	47	2	1800	0.94118	1	0.98148	0.62827
REGINA	22	2.3636	1800	0.85714		0.85714	0.62827
STEALE	46	2.587	1800	0.96053	0.95833	0.99083	0.62827
DINERO	35	2	1800	1	1	0.92857	0.62827
VIAL	28	2.1429	1800	0.90909	1	0.93333	0.62827
MURA	35	2.6	1800	0.83333	1	0.92857	0.62827
LEMAN	33	2.1818	1800	1	0.5	0.83333	0.62827
INSIDE	21	2.381	1800	1	0.66667	0.90909	0.62827
RECITE	20	2.45	1800	0.8	0.92857	0.95455	0.62827
RECANT	28	2.25	1800	0.9697	0.95455	0.98039	0.62827
DENIM	23	2	1800	0.75		0.83333	0.62827
RESILE	27	2.1481	1800	1	0.9	0.97872	0.62827
REASON	43	2.6512	1800	0.5		0.5	0.62827
RATTER	22	2.1364	1800	0.95238	0.92308	0.9697	0.62827
MONTE	28	2.3571	1800	0.93333	1	0.96	0.62827
REOS	50	2.06	1800	0.5		0.5	0.62827
TERNAL	42	2.6667	1800	1	0.5	0.875	0.62827
SPEIR	26	2.1154	1800	0.85714		0.85714	0.62827
SIREN	67	2.1791	1800	1	0.83333	0.96667	0.62827
RATEL	70	2.0714	1800	1	0.90909	0.93333	0.62827
BIRL	33	3.8485	1800			0.6	0.62827
HONOR	22	2.8182	1800			0.75	0.62827
SAETER	28	2	1800	0.91667	0.5	0.9375	0.62827
INGATE	22	2	1800	0.9	1	0.92857	0.62827
VINA	41	2.6585	1800	1	0.66667	0.8	0.62827
TACO	60	2	1600	1		0.875	0.55846
GOTH	23	2.2174	1600	0.9	1	0.88889	0.55846
FONE	37	2	1600	0.93333		0.95	0.55846
FOIN	30	2.1667	1600	0.75	0.5	0.75	0.55846
LIEF	35	2.2286	1600	0.5	0.5	0.5	0.55846
HUER	34	2	1600	0.83333	1	0.9	0.55846
SUNI	36	2.1389	1600	0.9		0.85714	0.55846
KORA	28	3.3214	1600	0.5		0.6	0.55846
FARL	28	2.9286	1600	0.93103	0.57143	0.92727	0.55846
OARY	32	2.1562	1600	0.71429		0.71429	0.55846
EPIC	31	2.6452	1600	0.5		0.4	0.55846
ROWT	33	2.5758	1600		0.75	0.8	0.55846
CODA	27	2	1600	0.95	0.5	0.90909	0.55846
SNOG	22	2	1600	1	0.875	0.85714	0.55846
CELT	31	2	1600	0.8	1	0.9	0.55846
ONTO	42	2.5952	1600	0.5		0.58333	0.55846
CRAW	20	3.4	1600	0.83333	1	0.85714	0.55846
TYED	22	2	1600	1	1	0.75	0.55846
TYER	44	2.0909	1600	0.9	0.875	0.90909	0.55846
BURA	27	2.4444	1600	1	0.5	0.66667	0.55846
NOWT	24	2.2083	1600	0.6	1	0.71429	0.55846
NOEL	84	2	1600	0.66667	1	0.83333	0.55846
BAEL	32	2	1600	0.83333		0.8	0.55846
SPOD	28	2.3929	1600	0.81818		0.88235	0.55846
VENA	42	2.5238	1600		0.33333	0.33333	0.55846
ORDO	59	2.6949	1600	0.71429		0.71429	0.55846
ENEW	31	2.6452	1600		0.5	0.5	0.55846
YAGE	21	2.6667	1600	0.66667	0.5	0.6	0.55846
ADIOS	27	2.2593	1600		0.5	0.5	0.55846
SERON	68	2	1400		0.75	0.75	0.48866
PLAIT	26	2.4231	1400	1	1	0.94737	0.48866
RANID	53	2.1321	1400	0.75		0.9	0.48866
SAREE	52	2	1400	1	0.5	0.875	0.48866
INSET	75	2.0933	1400	0.94118		0.95652	0.48866
RAMIE	25	2.04	1400	0.83333		0.9	0.48866
BLAES	24	2	1400			0.75	0.48866
GEARE	39	2.1538	1400	0.96078	0.88889	0.98571	0.48866
BLITE	24	2.125	1400	0.5	1	0.75	0.48866
UNTIL	23	2.7826	1400	1	0.83333	0.9	0.48866
AGLET	30	2.6667	1400	0.625		0.9	0.48866
AERIE	119	2.8571	1400	1	0.5	0.8	0.48866
AEON	118	2.339	1400	0.66667		0.66667	0.48866
PINAS	21	2.3333	1400	0.875		0.875	0.48866
BIRLE	25	2.8	1400			0.66667	0.48866
SMITE	52	2.4808	1400	1	0.8	0.97872	0.48866
SNEAD	21	2	1400	0.5		0.5	0.48866
SNIPE	33	2.7273	1400	1	0.92857	0.96774	0.48866
SCONE	21	2	1400	0.91667	1	0.95455	0.48866
SCRAE	23	2	1400	0.5		0.5	0.48866
SCRAN	21	2.0952	1400	1		0.75	0.48866
CESSE	23	2.1739	1400	1	0.66667	0.90909	0.48866
CHELA	20	2.8	1400	0.75		0.875	0.48866
RATAN	40	2.2	1400	0.93333	1	0.94737	0.48866
SIREE	41	2	1400		1	0.94444	0.48866
SALET	65	2	1400	1	1	0.98	0.48866
AREAR	27	2	1400	1	0.5	0.75	0.48866
SAITH	37	2.4865	1400	1	1	0.875	0.48866
SAGO	25	2.2	1400			0.75	0.48866
SABRE	30	2.1333	1400	0.92308	1	0.94737	0.48866
SERINE	37	2.1081	1400		1	0.83333	0.48866
ROUST	30	2.4333	1400	0.93548	1	0.98214	0.48866
HOSTA	26	2.1923	1400	0.83333		0.83333	0.48866
GRIDE	20	2.2	1400	1		0.95	0.48866
ROTATE	38	2.1316	1400	0.90909	1	0.96	0.48866
SHEER	23	2	1400	0.93333	1	0.975	0.48866
TAROT	49	2	1400	1	1	0.92857	0.48866
ANOLE	40	2	1400	0.95833	1	0.96667	0.48866
ICON	78	3.0897	1400			0.83333	0.48866
BALER	25	2	1400	0.9375	1	0.95455	0.48866
RESOD	23	2	1400	0.5		0.5	0.48866
TENGE	23	2	1400	1		0.75	0.48866
TENIA	121	2.281	1400		0.8	0.8	0.48866
GLAM	24	2.9167	1400	0.90909		0.90909	0.48866
OREAD	46	2.1739	1400		1	0.75	0.48866
GLAIR	26	3.0769	1400			0.5	0.48866
SALUE	26	2.3077	1400			0.8	0.48866
INANES	22	2	1400			0.75	0.48866
HAINT	27	2	1400	1	1	0.9375	0.48866
VEIL	31	2.5161	1400	1	0.66667	0.92857	0.48866
HALIER	20	2.25	1400	0.5		0.5	0.48866
AROID	34	2.3824	1400	0.88889		0.88889	0.48866
PHARE	35	2	1400	0.9375	1	0.94444	0.48866
HEMIN	25	2.56	1400			0.5	0.48866
NOTER	83	2	1400	0.95918	1	0.99254	0.48866
SPAER	29	2	1400	1	0.875	0.95833	0.48866
STEDD	22	2.8182	1400		1	0.875	0.48866
MINGE	33	2.697	1400	0.89394	0.88889	0.9625	0.48866
DEARIE	23	2	1400	1	1	0.9375	0.48866
EYRE	32	2.1875	1400		0.83333	0.83333	0.48866
LIBER	24	2.625	1400		0.5	0.5	0.48866
LIARD	27	2.0741	1400	0.5		0.5	0.48866
SPEER	22	2.0909	1400	0.88462	1	0.9697	0.48866
DEICE	25	2.6	1400			0.8	0.48866
FEAST	20	2.3	1400	0.88235		0.95652	0.48866
MONAL	22	2.1818	1400	0.9		0.91667	0.48866
MORAT	39	2.0513	1400	0.97059		0.97222	0.48866
MOSH	22	2.5455	1400	0.85714	0.93333	0.96552	0.48866
LEEAR	22	2	1400	1	0.83333	0.92857	0.48866
DOSER	31	2	1400	0.95238	0.91667	0.98214	0.48866
DORIS	49	2.4286	1400			0.75	0.48866
DIENE	31	2	1400	1		0.83333	0.48866
DOING	22	2.5909	1400	1		0.9	0.48866
FEASE	20	2	1400	0.91667	1	0.95455	0.48866
DIPT	23	3	1400		0.5	0.5	0.48866
SWALE	21	2.1429	1400	0.92308	0.875	0.95455	0.48866
MEREL	24	2.1667	1400	1		0.875	0.48866
MARLE	20	2.2	1400	1	0.8	0.95455	0.48866
COCA	22	2.8182	1400		0.8	0.8	0.48866
LISP	32	2.5625	1400	0.66667		0.92857	0.48866
THESE	22	2.0909	1400	0.75		0.83333	0.48866
ERODE	59	2.322	1400	1	1	0.9375	0.48866
OPINE	29	2.7586	1400	1		0.83333	0.48866
LUNET	34	2.2647	1400		1	0.83333	0.48866
TROAD	38	2.6316	1400	0.66667	1	0.85714	0.48866
THOLE	33	3	1400		0.5	0.5	0.48866
CRENA	34	2.4412	1400	0.5		0.5	0.48866
STADE	34	2	1400	0.95455	1	0.975	0.48866
TINEA	120	2.2583	1400	1	1	0.92308	0.48866
SOREE	40	2	1400	0.83333		0.91667	0.48866
STRAE	66	2.0152	1400		0.5	0.5	0.48866
OCTAN	44	3.0227	1400		0.85714	0.88889	0.48866
MEASE	33	2.1212	1400	0.96667	1	0.97674	0.48866
MEATH	32	2.4688	1400		1	0.8	0.48866
MENU	29	2.2069	1400	0.66667		0.66667	0.48866
MISO	28	2.1429	1200	0.66667		0.75	0.41885
MIRO	43	2	1200	0.5		0.66667	0.41885
AIAS	69	2	1200		1	0.66667	0.41885
MAUL	22	2.5455	1200	0.93333	1	0.91667	0.41885
CLUE	20	2.15	1200		0.5	0.66667	0.41885
NENE	64	2.1719	1200	1	1	0.875	0.41885
GELT	33	2.1212	1200	1	0.75	0.93333	0.41885
ARPA	32	2.7188	1200	0.5		0.5	0.41885
GIRO	63	2.6667	1200		0.5	0.5	0.41885
GAID	20	2	1200	0.875	1	0.83333	0.41885
DEAW	31	2.0645	1200		0.75	0.66667	0.41885
ISOS	31	2.1935	1200	0.5	0.5	0.5	0.41885
AIVER	32	2.9375	800	0.5		0.5	0.27923
UDOS	30	2.2	800	0.5		0.5	0.27923
TYNE	44	2.3409	800	1		0.85714	0.27923
CROG	20	2.7	800	0.5		0.5	0.27923
ENTIA	40	2.5	800	0.5		0.5	0.27923
